일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
2019-08-05,KAU19,"28,650",50,0.17,"28,650","28,650","28,650","3,500","100,275,000","28,650"
2019-08-02,KAU19,"28,600",50,0.18,"28,600","28,600","28,600","3,500","100,100,000","28,600"
2019-08-01,KAU19,"28,550",0,0,0,0,0,0,0,0
2019-07-31,KAU19,"28,550",-50,-0.17,"28,650","28,650","28,550","74,000","2,118,759,300","28,632"
2019-07-30,KAU19,"28,600",50,0.18,"28,600","28,600","28,600","15,000","429,000,000","28,600"
2019-07-29,KAU19,"28,550",50,0.18,"28,500","28,550","28,500","8,000","228,150,000","28,519"
2019-07-26,KAU19,"28,500",0,0,"28,500","28,500","28,500","5,000","142,500,000","28,500"
2019-07-25,KAU19,"28,500",0,0,"28,500","28,550","28,500","11,500","328,000,000","28,522"
2019-07-24,KAU19,"28,500",100,0.35,"28,450","28,550","28,450","8,500","242,100,000","28,482"
2019-07-23,KAU19,"28,400",0,0,"28,450","28,450","28,400","7,000","198,875,000","28,411"
2019-07-22,KAU19,"28,400",0,0,"28,450","28,450","28,400","9,500","269,950,000","28,416"
2019-07-19,KAU19,"28,400",50,0.18,"28,400","28,400","28,350","9,000","255,450,000","28,383"
2019-07-18,KAU19,"28,350",50,0.18,"28,350","28,350","28,350","1,500","42,525,000","28,350"
2019-07-17,KAU19,"28,300",50,0.18,"28,300","28,300","28,300","7,000","198,100,000","28,300"
2019-07-16,KAU19,"28,250",50,0.18,"28,250","28,300","28,250","13,000","367,500,000","28,269"
2019-07-15,KAU19,"28,200",0,0,"28,200","28,200","28,200","4,000","112,800,000","28,200"
2019-07-12,KAU19,"28,200",0,0,"28,200","28,200","28,200","4,000","112,800,000","28,200"
2019-07-11,KAU19,"28,200",0,0,"28,200","28,200","28,200","3,000","84,600,000","28,200"
2019-07-10,KAU19,"28,200",0,0,"28,200","28,200","28,200","2,000","56,400,000","28,200"
2019-07-09,KAU19,"28,200",0,0,"28,200","28,200","28,200","1,500","42,300,000","28,200"
2019-07-08,KAU19,"28,200",50,0.18,"28,200","28,200","28,200","3,000","84,600,000","28,200"
2019-07-05,KAU19,"28,150",0,0,"28,150","28,150","28,150","5,000","140,750,000","28,150"
2019-07-04,KAU19,"28,150",50,0.18,"28,150","28,150","28,150","1,500","42,225,000","28,150"
2019-07-03,KAU19,"28,100",-50,-0.18,"28,100","28,100","28,100","6,000","168,600,000","28,100"
2019-07-02,KAU19,"28,150",0,0,"28,150","28,150","28,150","1,500","42,225,000","28,150"
2019-07-01,KAU19,"28,150",50,0.18,"28,100","28,150","28,100","2,000","56,225,000","28,113"
2019-06-28,KAU19,"28,100",-400,-1.4,"28,100","28,100","28,100","4,000","112,400,000","28,100"
2019-06-27,KAU19,"28,500",0,0,0,0,0,0,0,0
2019-06-26,KAU19,"28,500",0,0,"28,500","28,500","28,500","8,500","242,250,000","28,500"
2019-06-25,KAU19,"28,500",0,0,0,0,0,0,0,0
2019-06-24,KAU19,"28,500",0,0,0,0,0,0,0,0
2019-06-21,KAU19,"28,500",200,0.71,"28,500","28,500","28,500",500,"14,250,000","28,500"
2019-06-20,KAU19,"28,300",0,0,0,0,0,0,0,0
2019-06-19,KAU19,"28,300",0,0,0,0,0,0,0,0
2019-06-18,KAU19,"28,300",500,1.8,"28,200","28,300","28,200","2,000","56,500,000","28,250"
2019-06-17,KAU19,"27,800",0,0,0,0,0,0,0,0
2019-06-14,KAU19,"27,800",300,1.09,"27,800","27,800","27,800","1,000","27,800,000","27,800"
2019-06-13,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-06-12,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-06-11,KAU19,"27,500",0,0,"27,500","27,500","27,500","2,000","55,000,000","27,500"
2019-06-10,KAU19,"27,500",0,0,0,0,0,"100,000","2,750,000,000","27,500"
2019-06-07,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-06-05,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-06-04,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-06-03,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-05-31,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-05-30,KAU19,"27,500",-400,-1.43,"27,500","27,500","27,500",500,"13,750,000","27,500"
2019-05-29,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-28,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-27,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-24,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-23,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-22,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-21,KAU19,"27,900",0,0,0,0,0,"40,000","1,116,000,000","27,900"
2019-05-20,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-17,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-16,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-15,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-14,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-13,KAU19,"27,900",0,0,0,0,0,0,0,0
2019-05-10,KAU19,"27,900",300,1.09,0,0,0,0,0,0
2019-05-09,KAU19,"27,600",0,0,0,0,0,0,0,0
2019-05-08,KAU19,"27,600",0,0,0,0,0,0,0,0
2019-05-07,KAU19,"27,600",100,0.36,0,0,0,0,0,0
2019-05-03,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-05-02,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-04-30,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-04-29,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-04-26,KAU19,"27,500",0,0,0,0,0,0,0,0
2019-04-25,KAU19,"27,500",500,1.85,0,0,0,0,0,0
2019-04-24,KAU19,"27,000",400,1.5,0,0,0,0,0,0
2019-04-23,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-22,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-19,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-18,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-17,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-16,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-15,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-12,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-11,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-10,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-09,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-08,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-05,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-04,KAU19,"26,600",0,0,0,0,0,0,0,0
2019-04-03,KAU19,"26,600",50,0.19,0,0,0,0,0,0
2019-04-02,KAU19,"26,550",0,0,0,0,0,0,0,0
2019-04-01,KAU19,"26,550",0,0,0,0,0,0,0,0
2019-03-29,KAU19,"26,550",0,0,0,0,0,0,0,0
2019-03-28,KAU19,"26,550",0,0,0,0,0,0,0,0
2019-03-27,KAU19,"26,550",450,1.72,0,0,0,0,0,0
2019-03-26,KAU19,"26,100",0,0,0,0,0,0,0,0
2019-03-25,KAU19,"26,100",0,0,0,0,0,0,0,0
2019-03-22,KAU19,"26,100",50,0.19,0,0,0,0,0,0
2019-03-21,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-20,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-19,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-18,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-15,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-14,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-13,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-12,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-11,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-08,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-07,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-06,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-05,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-03-04,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-02-28,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-02-27,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-02-26,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-02-25,KAU19,"26,050",0,0,0,0,0,0,0,0
2019-02-22,KAU19,"26,050",50,0.19,0,0,0,0,0,0
2019-02-21,KAU19,"26,000",0,0,0,0,0,0,0,0
2019-02-20,KAU19,"26,000",950,3.79,0,0,0,"45,000","1,183,500,000","26,300"
2019-02-19,KAU19,"25,050",50,0.2,0,0,0,0,0,0
2019-02-18,KAU19,"25,000",0,0,0,0,0,0,0,0
2019-02-15,KAU19,"25,000",0,0,0,0,0,0,0,0
2019-02-14,KAU19,"25,000",0,0,0,0,0,0,0,0
2019-02-13,KAU19,"25,000",0,0,0,0,0,0,0,0
2019-02-12,KAU19,"25,000",0,0,0,0,0,0,0,0
2019-02-11,KAU19,"25,000",1800,7.76,0,0,0,0,0,0
2019-02-08,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-02-07,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-02-01,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-31,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-30,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-29,KAU19,"23,200",0,0,0,0,0,"38,000","950,000,000","25,000"
2019-01-28,KAU19,"23,200",0,0,"23,200","23,200","23,200","99,000","2,296,800,000","23,200"
2019-01-25,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-24,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-23,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-22,KAU19,"23,200",0,0,0,0,0,"100,000","2,500,000,000","25,000"
2019-01-21,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-18,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-17,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-16,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-15,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-14,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-11,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-10,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-09,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-08,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-07,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-04,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-03,KAU19,"23,200",0,0,0,0,0,0,0,0
2019-01-02,KAU19,"23,200",0,0,0,0,0,0,0,0
