일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
2021-07-02,KAU21,"17,600",1600,10,0,0,0,0,0,0
2021-07-01,KAU21,"17,750",1600,9.91,0,0,0,0,0,0
2021-06-30,KAU21,"16,150",1450,9.86,0,0,0,0,0,0
2021-06-29,KAU21,"16,800",1500,9.8,0,0,0,0,0,0
2021-06-28,KAU21,"15,300",1350,9.68,0,0,0,0,0,0
2021-06-25,KAU21,"13,950",1250,9.84,0,0,0,0,0,0
2021-06-24,KAU21,"12,700",1150,9.96,0,0,0,0,0,0
2021-06-23,KAU21,"11,550",1050,10,0,0,0,0,0,0
2021-06-22,KAU21,"14,400",1300,9.92,0,0,0,0,0,0
2021-06-21,KAU21,"13,100",1150,9.62,"13,100","13,100","13,100","1,000","13,100,000","13,100"
2021-06-18,KAU21,"14,300",1300,10,0,0,0,0,0,0
2021-06-17,KAU21,"15,800",1400,9.72,0,0,0,0,0,0
2021-06-16,KAU21,"16,950",1500,9.71,0,0,0,0,0,0
2021-06-15,KAU21,"19,700",0,0,0,0,0,0,0,0
2021-06-14,KAU21,"19,700",0,0,"19,700","19,700","19,700","2,000","39,400,000","19,700"
2021-06-11,KAU21,"19,700",0,0,"19,700","19,700","19,700","2,000","39,400,000","19,700"
2021-06-10,KAU21,"19,700",0,0,"19,700","19,700","19,700","1,000","19,700,000","19,700"
2021-06-09,KAU21,"19,700",1750,9.75,"19,500","19,700","19,500","2,000","39,200,000","19,600"
2021-06-08,KAU21,"17,950",1600,9.79,"17,950","17,950","17,950","1,500","26,925,000","17,950"
2021-06-07,KAU21,"16,350",1450,9.73,"16,350","16,350","16,350","2,000","32,700,000","16,350"
2021-06-04,KAU21,"14,900",1350,9.96,"14,900","14,900","14,900","2,000","29,800,000","14,900"
2021-06-03,KAU21,"15,000",1150,8.3,0,0,0,0,0,0
2021-06-02,KAU21,"15,350",0,0,0,0,0,0,0,0
2021-06-01,KAU21,"17,050",0,0,0,0,0,0,0,0
2021-05-31,KAU21,"19,300",50,0.26,0,0,0,0,0,0
2021-05-28,KAU21,"19,250",1750,10,"19,250","19,250","19,250",500,"9,625,000","19,250"
2021-05-27,KAU21,"17,500",500,2.94,0,0,0,0,0,0
2021-05-26,KAU21,"17,000",0,0,0,0,0,0,0,0
2021-05-25,KAU21,"17,000",0,0,0,0,0,0,0,0
2021-05-24,KAU21,"19,100",100,0.53,0,0,0,0,0,0
2021-05-21,KAU21,"19,000",0,0,0,0,0,0,0,0
2021-05-20,KAU21,"19,000",0,0,0,0,0,0,0,0
2021-05-18,KAU21,"19,000",1000,5.56,0,0,0,0,0,0
2021-05-17,KAU21,"18,000",0,0,0,0,0,0,0,0
2021-05-14,KAU21,"18,000",200,1.12,0,0,0,0,0,0
2021-05-13,KAU21,"17,800",0,0,0,0,0,0,0,0
2021-05-12,KAU21,"17,800",200,1.14,0,0,0,0,0,0
2021-05-11,KAU21,"17,600",100,0.57,0,0,0,0,0,0
2021-05-10,KAU21,"17,500",300,1.74,0,0,0,0,0,0
2021-05-07,KAU21,"17,200",0,0,0,0,0,0,0,0
2021-05-06,KAU21,"17,200",0,0,0,0,0,0,0,0
2021-05-04,KAU21,"17,200",200,1.18,0,0,0,0,0,0
2021-05-03,KAU21,"19,900",0,0,0,0,0,0,0,0
2021-04-30,KAU21,"19,900",0,0,0,0,0,0,0,0
2021-04-29,KAU21,"19,900",0,0,0,0,0,0,0,0
2021-04-28,KAU21,"19,900",0,0,0,0,0,0,0,0
2021-04-27,KAU21,"17,750",0,0,0,0,0,0,0,0
2021-04-26,KAU21,"17,750",0,0,0,0,0,0,0,0
2021-04-23,KAU21,"15,650",0,0,0,0,0,0,0,0
2021-04-22,KAU21,"15,650",50,0.32,0,0,0,0,0,0
2021-04-21,KAU21,"15,600",50,0.32,0,0,0,0,0,0
2021-04-20,KAU21,"15,550",150,0.97,0,0,0,0,0,0
2021-04-19,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-16,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-15,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-14,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-13,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-12,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-09,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-08,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-07,KAU21,"15,400",0,0,0,0,0,0,0,0
2021-04-06,KAU21,"18,000",0,0,0,0,0,0,0,0
2021-04-05,KAU21,"18,000",0,0,0,0,0,0,0,0
2021-04-02,KAU21,"18,000",0,0,0,0,0,0,0,0
2021-04-01,KAU21,"20,150",0,0,0,0,0,0,0,0
2021-03-31,KAU21,"20,150",1800,9.81,"20,150","20,150","20,150",500,"10,075,000","20,150"
2021-03-30,KAU21,"20,200",0,0,0,0,0,0,0,0
2021-03-29,KAU21,"20,200",200,1,0,0,0,0,0,0
2021-03-26,KAU21,"20,000",0,0,0,0,0,0,0,0
2021-03-25,KAU21,"20,000",0,0,0,0,0,0,0,0
2021-03-24,KAU21,"20,000",0,0,0,0,0,0,0,0
2021-03-23,KAU21,"20,000",0,0,0,0,0,0,0,0
2021-03-22,KAU21,"20,000",0,0,0,0,0,0,0,0
2021-03-19,KAU21,"20,000",0,0,0,0,0,0,0,0
2021-03-18,KAU21,"20,000",0,0,0,0,0,0,0,0
2021-03-17,KAU21,"20,000",1000,5.26,"20,000","20,000","20,000","2,000","40,000,000","20,000"
2021-03-16,KAU21,"19,000",100,0.53,0,0,0,0,0,0
2021-03-15,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-12,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-11,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-10,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-09,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-08,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-05,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-04,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-03,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-03-02,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-26,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-25,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-24,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-23,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-22,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-19,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-18,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-17,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-16,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-15,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-10,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-09,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-08,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-05,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-04,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-03,KAU21,"18,900",0,0,0,0,0,0,0,0
2021-02-02,KAU21,"22,000",0,0,0,0,0,0,0,0
2021-02-01,KAU21,"22,000",1900,9.45,"22,000","22,000","22,000","1,000","22,000,000","22,000"
2021-01-29,KAU21,"20,100",0,0,0,0,0,0,0,0
2021-01-28,KAU21,"22,550",50,0.22,0,0,0,0,0,0
2021-01-27,KAU21,"22,500",1000,4.65,"22,000","22,500","22,000","3,000","67,000,000","22,333"
2021-01-26,KAU21,"21,500",500,2.38,"21,500","21,500","21,500","1,000","21,500,000","21,500"
2021-01-25,KAU21,"21,000",100,0.48,"21,000","21,000","21,000","40,000","840,000,000","21,000"
2021-01-22,KAU21,"20,900",0,0,0,0,0,0,0,0
2021-01-21,KAU21,"17,150",0,0,0,0,0,0,0,0
2021-01-20,KAU21,"17,150",0,0,0,0,0,0,0,0
2021-01-19,KAU21,"17,150",0,0,0,0,0,0,0,0
2021-01-18,KAU21,"17,150",0,0,0,0,0,0,0,0
2021-01-15,KAU21,"17,150",0,0,0,0,0,0,0,0
2021-01-14,KAU21,"17,150",50,0.29,"17,150","17,150","17,150","70,000","1,200,500,000","17,150"
2021-01-13,KAU21,"19,800",0,0,0,0,0,0,0,0
2021-01-12,KAU21,"19,800",0,0,0,0,0,0,0,0
2021-01-11,KAU21,"19,800",0,0,0,0,0,0,0,0
2021-01-08,KAU21,"23,000",0,0,0,0,0,0,0,0
2021-01-07,KAU21,"23,000",0,0,0,0,0,0,0,0
2021-01-06,KAU21,"23,000",0,0,0,0,0,0,0,0
2021-01-05,KAU21,"23,000",0,0,0,0,0,0,0,0
2021-01-04,KAU21,"23,000",0,0,0,0,0,0,0,0
